"Gross graduation ratio, tertiary, female (%)","Cote d'Ivoire","NA"
"Gross graduation ratio, tertiary, female (%)","Croatia","55.89783"
"Gross graduation ratio, tertiary, female (%)","Cuba","45.65205"
"Gross graduation ratio, tertiary, female (%)","Curacao","NA"
"Gross graduation ratio, tertiary, female (%)","Cyprus","31.85973"
"Gross graduation ratio, tertiary, female (%)","Czech Republic","48.79653"
"Gross graduation ratio, tertiary, female (%)","Denmark","NA"
"Gross graduation ratio, tertiary, female (%)","Djibouti","NA"
"Gross graduation ratio, tertiary, female (%)","Dominica","NA"
"Gross graduation ratio, tertiary, female (%)","Dominican Republic","24.97223"
"Gross graduation ratio, tertiary, female (%)","Early-demographic dividend","NA"
"Gross graduation ratio, tertiary, female (%)","East Asia & Pacific","NA"
"Gross graduation ratio, tertiary, female (%)","East Asia & Pacific (excluding high income)","NA"
"Gross graduation ratio, tertiary, female (%)","East Asia & Pacific (IDA & IBRD)","NA"
"Gross graduation ratio, tertiary, female (%)","Ecuador","43.17746"
"Gross graduation ratio, tertiary, female (%)","Egypt, Arab Rep.","NA"
"Gross graduation ratio, tertiary, female (%)","El Salvador","14.42757"
"Gross graduation ratio, tertiary, female (%)","Equatorial Guinea","NA"
"Gross graduation ratio, tertiary, female (%)","Eritrea","NA"
"Gross graduation ratio, tertiary, female (%)","Estonia","NA"
"Gross graduation ratio, tertiary, female (%)","Eswatini","NA"
"Gross graduation ratio, tertiary, female (%)","Ethiopia","NA"
"Gross graduation ratio, tertiary, female (%)","Euro area","NA"
"Gross graduation ratio, tertiary, female (%)","Europe & Central Asia","NA"
"Gross graduation ratio, tertiary, female (%)","Europe & Central Asia (excluding high income)","NA"
"Gross graduation ratio, tertiary, female (%)","Europe & Central Asia (IDA & IBRD)","NA"
"Gross graduation ratio, tertiary, female (%)","European Union","NA"
"Gross graduation ratio, tertiary, female (%)","Faroe Islands","NA"
"Gross graduation ratio, tertiary, female (%)","Fiji","NA"
"Gross graduation ratio, tertiary, female (%)","Finland","65.19991"
"Gross graduation ratio, tertiary, female (%)","Fragile and conflict affected situations","NA"
"Gross graduation ratio, tertiary, female (%)","France","52.68085"
"Gross graduation ratio, tertiary, female (%)","French Polynesia","NA"
"Gross graduation ratio, tertiary, female (%)","Gabon","NA"
"Gross graduation ratio, tertiary, female (%)","Gambia, The","NA"
"Gross graduation ratio, tertiary, female (%)","Georgia","NA"
"Gross graduation ratio, tertiary, female (%)","Germany","45.5643"
"Gross graduation ratio, tertiary, female (%)","Ghana","NA"
"Gross graduation ratio, tertiary, female (%)","Gibraltar","NA"
"Gross graduation ratio, tertiary, female (%)","Greece","NA"
"Gross graduation ratio, tertiary, female (%)","Greenland","NA"
"Gross graduation ratio, tertiary, female (%)","Grenada","64.78439"
"Gross graduation ratio, tertiary, female (%)","Guam","NA"
"Gross graduation ratio, tertiary, female (%)","Guatemala","5.11764"
"Gross graduation ratio, tertiary, female (%)","Guinea","NA"
"Gross graduation ratio, tertiary, female (%)","Guinea-Bissau","NA"
"Gross graduation ratio, tertiary, female (%)","Guyana","NA"
"Gross graduation ratio, tertiary, female (%)","Haiti","NA"
"Gross graduation ratio, tertiary, female (%)","Heavily indebted poor countries (HIPC)","NA"
"Gross graduation ratio, tertiary, female (%)","High income","NA"
"Gross graduation ratio, tertiary, female (%)","Honduras","12.05527"
"Gross graduation ratio, tertiary, female (%)","Hong Kong SAR, China","NA"
"Gross graduation ratio, tertiary, female (%)","Hungary","39.4103"
"Gross graduation ratio, tertiary, female (%)","IBRD only","NA"
"Gross graduation ratio, tertiary, female (%)","Iceland","NA"
"Gross graduation ratio, tertiary, female (%)","IDA & IBRD total","NA"
"Gross graduation ratio, tertiary, female (%)","IDA blend","NA"
"Gross graduation ratio, tertiary, female (%)","IDA only","NA"
"Gross graduation ratio, tertiary, female (%)","IDA total","NA"
"Gross graduation ratio, tertiary, female (%)","India","30.68788"
"Gross graduation ratio, tertiary, female (%)","Indonesia","23.05482"
"Gross graduation ratio, tertiary, female (%)","Iran, Islamic Rep.","NA"
"Gross graduation ratio, tertiary, female (%)","Iraq","NA"
"Gross graduation ratio, tertiary, female (%)","Ireland","NA"
"Gross graduation ratio, tertiary, female (%)","Isle of Man","NA"
"Gross graduation ratio, tertiary, female (%)","Israel","NA"
"Gross graduation ratio, tertiary, female (%)","Italy","43.37479"
"Gross graduation ratio, tertiary, female (%)","Jamaica","NA"
"Gross graduation ratio, tertiary, female (%)","Japan","NA"
"Gross graduation ratio, tertiary, female (%)","Jordan","NA"
"Gross graduation ratio, tertiary, female (%)","Kazakhstan","74.68187"
"Gross graduation ratio, tertiary, female (%)","Kenya","NA"
"Gross graduation ratio, tertiary, female (%)","Kiribati","NA"
"Gross graduation ratio, tertiary, female (%)","Korea, Dem. People's Rep.","12.44962"
"Gross graduation ratio, tertiary, female (%)","Korea, Rep.","52.87456"
"Gross graduation ratio, tertiary, female (%)","Kosovo","NA"
"Gross graduation ratio, tertiary, female (%)","Kuwait","NA"
"Gross graduation ratio, tertiary, female (%)","Kyrgyz Republic","35.83453"
"Gross graduation ratio, tertiary, female (%)","Lao PDR","13.21617"
"Gross graduation ratio, tertiary, female (%)","Late-demographic dividend","NA"
"Gross graduation ratio, tertiary, female (%)","Latin America & Caribbean","NA"
"Gross graduation ratio, tertiary, female (%)","Latin America & Caribbean (excluding high income)","NA"
"Gross graduation ratio, tertiary, female (%)","Latin America & Caribbean (IDA & IBRD)","NA"
"Gross graduation ratio, tertiary, female (%)","Latvia","52.15636"
"Gross graduation ratio, tertiary, female (%)","Least developed countries: UN classification","NA"
"Gross graduation ratio, tertiary, female (%)","Lebanon","NA"
"Gross graduation ratio, tertiary, female (%)","Lesotho","NA"
"Gross graduation ratio, tertiary, female (%)","Liberia","NA"
"Gross graduation ratio, tertiary, female (%)","Libya","NA"
"Gross graduation ratio, tertiary, female (%)","Liechtenstein","16.7382"
"Gross graduation ratio, tertiary, female (%)","Lithuania","73.39218"
"Gross graduation ratio, tertiary, female (%)","Low & middle income","NA"
"Gross graduation ratio, tertiary, female (%)","Low income","NA"
"Gross graduation ratio, tertiary, female (%)","Lower middle income","NA"
"Gross graduation ratio, tertiary, female (%)","Luxembourg","9.81808"
"Gross graduation ratio, tertiary, female (%)","Macao SAR, China","59.48294"
"Gross graduation ratio, tertiary, female (%)","Madagascar","2.15403"
"Gross graduation ratio, tertiary, female (%)","Malawi","NA"
"Gross graduation ratio, tertiary, female (%)","Malaysia","NA"
"Gross graduation ratio, tertiary, female (%)","Maldives","NA"
"Gross graduation ratio, tertiary, female (%)","Mali","NA"
"Gross graduation ratio, tertiary, female (%)","Malta","40.52168"
"Gross graduation ratio, tertiary, female (%)","Marshall Islands","NA"
"Gross graduation ratio, tertiary, female (%)","Mauritania","2.80802"
"Gross graduation ratio, tertiary, female (%)","Mauritius","NA"
"Gross graduation ratio, tertiary, female (%)","Mexico","23.8301"
"Gross graduation ratio, tertiary, female (%)","Micronesia, Fed. Sts.","NA"
"Gross graduation ratio, tertiary, female (%)","Middle East & North Africa","NA"
"Gross graduation ratio, tertiary, female (%)","Middle East & North Africa (excluding high income)","NA"
"Gross graduation ratio, tertiary, female (%)","Middle East & North Africa (IDA & IBRD)","NA"
"Gross graduation ratio, tertiary, female (%)","Middle income","NA"
"Gross graduation ratio, tertiary, female (%)","Moldova","40.80237"
"Gross graduation ratio, tertiary, female (%)","Monaco","NA"
"Gross graduation ratio, tertiary, female (%)","Mongolia","NA"
"Gross graduation ratio, tertiary, female (%)","Montenegro","NA"
"Gross graduation ratio, tertiary, female (%)","Morocco","12.21709"
"Gross graduation ratio, tertiary, female (%)","Mozambique","NA"
"Gross graduation ratio, tertiary, female (%)","Myanmar","NA"
"Gross graduation ratio, tertiary, female (%)","Namibia","12.14732"
"Gross graduation ratio, tertiary, female (%)","Nauru","NA"
"Gross graduation ratio, tertiary, female (%)","Nepal","NA"
"Gross graduation ratio, tertiary, female (%)","Netherlands","53.21322"
"Gross graduation ratio, tertiary, female (%)","New Caledonia","NA"
"Gross graduation ratio, tertiary, female (%)","New Zealand","65.78424"
"Gross graduation ratio, tertiary, female (%)","Nicaragua","NA"
"Gross graduation ratio, tertiary, female (%)","Niger","NA"
"Gross graduation ratio, tertiary, female (%)","Nigeria","NA"
"Gross graduation ratio, tertiary, female (%)","North America","NA"
"Gross graduation ratio, tertiary, female (%)","North Macedonia","31.892"
"Gross graduation ratio, tertiary, female (%)","Northern Mariana Islands","NA"
"Gross graduation ratio, tertiary, female (%)","Norway","63.48559"
"Gross graduation ratio, tertiary, female (%)","OECD members","NA"
"Gross graduation ratio, tertiary, female (%)","Oman","24.05881"
"Gross graduation ratio, tertiary, female (%)","Other small states","NA"
"Gross graduation ratio, tertiary, female (%)","Pacific island small states","NA"
"Gross graduation ratio, tertiary, female (%)","Pakistan","NA"
"Gross graduation ratio, tertiary, female (%)","Palau","NA"
"Gross graduation ratio, tertiary, female (%)","Panama","32.43864"
"Gross graduation ratio, tertiary, female (%)","Papua New Guinea","NA"
"Gross graduation ratio, tertiary, female (%)","Paraguay","NA"
"Gross graduation ratio, tertiary, female (%)","Peru","NA"
"Gross graduation ratio, tertiary, female (%)","Philippines","NA"
"Gross graduation ratio, tertiary, female (%)","Poland","61.24157"
"Gross graduation ratio, tertiary, female (%)","Portugal","59.22811"
"Gross graduation ratio, tertiary, female (%)","Post-demographic dividend","NA"
"Gross graduation ratio, tertiary, female (%)","Pre-demographic dividend","NA"
"Gross graduation ratio, tertiary, female (%)","Puerto Rico","NA"
"Gross graduation ratio, tertiary, female (%)","Qatar","13.69379"
"Gross graduation ratio, tertiary, female (%)","Romania","46.18803"
"Gross graduation ratio, tertiary, female (%)","Russian Federation","78.63094"
"Gross graduation ratio, tertiary, female (%)","Rwanda","NA"
"Gross graduation ratio, tertiary, female (%)","Samoa","NA"
"Gross graduation ratio, tertiary, female (%)","San Marino","NA"
"Gross graduation ratio, tertiary, female (%)","Sao Tome and Principe","NA"
"Gross graduation ratio, tertiary, female (%)","Saudi Arabia","30.92902"
"Gross graduation ratio, tertiary, female (%)","Senegal","NA"
"Gross graduation ratio, tertiary, female (%)","Serbia","NA"
"Gross graduation ratio, tertiary, female (%)","Seychelles","15.09972"
"Gross graduation ratio, tertiary, female (%)","Sierra Leone","NA"
"Gross graduation ratio, tertiary, female (%)","Singapore","NA"
"Gross graduation ratio, tertiary, female (%)","Sint Maarten (Dutch part)","3.42857"
"Gross graduation ratio, tertiary, female (%)","Slovak Republic","51.51355"
"Gross graduation ratio, tertiary, female (%)","Slovenia","75.21647"
"Gross graduation ratio, tertiary, female (%)","Small states","NA"
"Gross graduation ratio, tertiary, female (%)","Solomon Islands","NA"
"Gross graduation ratio, tertiary, female (%)","Somalia","NA"
"Gross graduation ratio, tertiary, female (%)","South Africa","10.85548"
"Gross graduation ratio, tertiary, female (%)","South Asia","NA"
"Gross graduation ratio, tertiary, female (%)","South Asia (IDA & IBRD)","NA"
"Gross graduation ratio, tertiary, female (%)","South Sudan","NA"
"Gross graduation ratio, tertiary, female (%)","Spain","57.16491"
"Gross graduation ratio, tertiary, female (%)","Sri Lanka","14.09429"
"Gross graduation ratio, tertiary, female (%)","St. Kitts and Nevis","NA"
"Gross graduation ratio, tertiary, female (%)","St. Lucia","NA"
"Gross graduation ratio, tertiary, female (%)","St. Martin (French part)","NA"
"Gross graduation ratio, tertiary, female (%)","St. Vincent and the Grenadines","NA"
"Gross graduation ratio, tertiary, female (%)","Sub-Saharan Africa","NA"
"Gross graduation ratio, tertiary, female (%)","Sub-Saharan Africa (excluding high income)","NA"
"Gross graduation ratio, tertiary, female (%)","Sub-Saharan Africa (IDA & IBRD)","NA"
"Gross graduation ratio, tertiary, female (%)","Sudan","NA"
"Gross graduation ratio, tertiary, female (%)","Suriname","NA"
"Gross graduation ratio, tertiary, female (%)","Sweden","35.27057"
"Gross graduation ratio, tertiary, female (%)","Switzerland","51.04272"
"Gross graduation ratio, tertiary, female (%)","Syrian Arab Republic","NA"
"Gross graduation ratio, tertiary, female (%)","Tajikistan","NA"
"Gross graduation ratio, tertiary, female (%)","Tanzania","NA"
"Gross graduation ratio, tertiary, female (%)","Thailand","31.28861"
"Gross graduation ratio, tertiary, female (%)","Timor-Leste","NA"
"Gross graduation ratio, tertiary, female (%)","Togo","NA"
"Gross graduation ratio, tertiary, female (%)","Tonga","NA"
"Gross graduation ratio, tertiary, female (%)","Trinidad and Tobago","NA"
"Gross graduation ratio, tertiary, female (%)","Tunisia","33.58859"
"Gross graduation ratio, tertiary, female (%)","Turkey","NA"
"Gross graduation ratio, tertiary, female (%)","Turkmenistan","NA"
"Gross graduation ratio, tertiary, female (%)","Turks and Caicos Islands","NA"
"Gross graduation ratio, tertiary, female (%)","Tuvalu","NA"
"Gross graduation ratio, tertiary, female (%)","Uganda","NA"
"Gross graduation ratio, tertiary, female (%)","Ukraine","NA"
"Gross graduation ratio, tertiary, female (%)","United Arab Emirates","21.52613"
"Gross graduation ratio, tertiary, female (%)","United Kingdom","NA"
"Gross graduation ratio, tertiary, female (%)","United States","NA"
"Gross graduation ratio, tertiary, female (%)","Upper middle income","NA"
"Gross graduation ratio, tertiary, female (%)","Uruguay","NA"
"Gross graduation ratio, tertiary, female (%)","Uzbekistan","NA"
"Gross graduation ratio, tertiary, female (%)","Vanuatu","NA"
"Gross graduation ratio, tertiary, female (%)","Venezuela, RB","NA"
"Gross graduation ratio, tertiary, female (%)","Vietnam","21.55179"
"Gross graduation ratio, tertiary, female (%)","Virgin Islands (U.S.)","NA"
"Gross graduation ratio, tertiary, female (%)","West Bank and Gaza","39.3302"
"Gross graduation ratio, tertiary, female (%)","World","NA"
"Gross graduation ratio, tertiary, female (%)","Yemen, Rep.","NA"
"Gross graduation ratio, tertiary, female (%)","Zambia","NA"
"Gross graduation ratio, tertiary, female (%)","Zimbabwe","NA"
,"",""
,"",""
,"",""
Data from Database: Estadísticas sobre género,"",""
Last Updated: 09/17/2020,"",""
